SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1610612737,ATL,Atlanta Hawks,0022300039,2023-11-21,ATL vs. IND,L,240,57,95,0.6,15,31,0.484,23,28,0.821,12,27,39,28,8,4,15,23,152,-5,1
22023,1610612739,CLE,Cleveland Cavaliers,0022300040,2023-11-21,CLE @ PHI,W,265,46,94,0.489,9,25,0.36,21,25,0.84,14,42,56,33,9,4,16,21,122,3,1
22023,1610612747,LAL,Los Angeles Lakers,0022300042,2023-11-21,LAL vs. UTA,W,240,49,86,0.57,11,29,0.379,22,27,0.815,9,43,52,35,6,5,15,15,131,32,1
22023,1610612753,ORL,Orlando Magic,0022300038,2023-11-21,ORL vs. TOR,W,240,50,100,0.5,12,31,0.387,14,20,0.7,15,25,40,31,12,8,13,19,126,19,1
22023,1610612754,IND,Indiana Pacers,0022300039,2023-11-21,IND @ ATL,W,240,57,94,0.606,22,45,0.489,21,28,0.75,7,22,29,35,7,11,14,25,157,5,1
22023,1610612755,PHI,Philadelphia 76ers,0022300040,2023-11-21,PHI vs. CLE,L,265,40,96,0.417,11,35,0.314,28,34,0.824,14,30,44,19,12,8,14,25,119,-3,1
22023,1610612756,PHX,Phoenix Suns,0022300041,2023-11-21,PHX vs. POR,W,240,43,76,0.566,7,17,0.412,27,28,0.964,11,27,38,26,8,8,15,18,120,13,1
22023,1610612757,POR,Portland Trail Blazers,0022300041,2023-11-21,POR @ PHX,L,240,38,87,0.437,14,31,0.452,17,20,0.85,12,18,30,20,8,3,13,20,107,-13,1
22023,1610612761,TOR,Toronto Raptors,0022300038,2023-11-21,TOR @ ORL,L,240,38,75,0.507,14,28,0.5,17,22,0.773,5,33,38,29,6,6,24,20,107,-19,1
22023,1610612762,UTA,Utah Jazz,0022300042,2023-11-21,UTA @ LAL,L,240,38,98,0.388,11,44,0.25,12,16,0.75,13,29,42,25,6,3,14,22,99,-32,1
22023,1610612737,ATL,Atlanta Hawks,0022300227,2023-11-22,ATL vs. BKN,W,265,51,116,0.44,18,49,0.367,27,29,0.931,22,36,58,24,10,8,14,18,147,2,1
22023,1610612738,BOS,Boston Celtics,0022300228,2023-11-22,BOS vs. MIL,W,240,44,84,0.524,17,42,0.405,14,17,0.824,4,39,43,27,3,5,15,15,119,3,1
22023,1610612739,CLE,Cleveland Cavaliers,0022300229,2023-11-22,CLE vs. MIA,L,240,36,77,0.468,14,30,0.467,10,14,0.714,7,27,34,25,5,6,19,17,96,-33,1
22023,1610612740,NOP,New Orleans Pelicans,0022300233,2023-11-22,NOP vs. SAC,W,240,41,87,0.471,7,30,0.233,28,37,0.757,13,35,48,23,10,2,10,28,117,5,1
22023,1610612741,CHI,Chicago Bulls,0022300234,2023-11-22,CHI @ OKC,L,240,34,88,0.386,17,44,0.386,17,17,1.0,11,27,38,22,7,2,12,26,102,-14,1
22023,1610612742,DAL,Dallas Mavericks,0022300238,2023-11-22,DAL @ LAL,W,240,38,96,0.396,16,50,0.32,12,16,0.75,11,37,48,21,5,4,4,18,104,3,1
22023,1610612743,DEN,Denver Nuggets,0022300226,2023-11-22,DEN @ ORL,L,240,44,93,0.473,15,35,0.429,16,21,0.762,17,25,42,29,6,2,12,25,119,-5,1
22023,1610612744,GSW,Golden State Warriors,0022300236,2023-11-22,GSW @ PHX,L,240,43,90,0.478,10,32,0.313,19,29,0.655,11,32,43,29,10,3,16,34,115,-8,1
22023,1610612745,HOU,Houston Rockets,0022300231,2023-11-22,HOU vs. MEM,W,240,40,92,0.435,14,43,0.326,17,20,0.85,6,43,49,22,6,6,7,22,111,20,1
22023,1610612746,LAC,LA Clippers,0022300235,2023-11-22,LAC @ SAS,W,240,39,85,0.459,9,28,0.321,22,29,0.759,11,39,50,29,10,3,16,23,109,7,1
22023,1610612747,LAL,Los Angeles Lakers,0022300238,2023-11-22,LAL vs. DAL,L,240,39,84,0.464,11,29,0.379,12,19,0.632,9,42,51,26,1,2,13,17,101,-3,1
22023,1610612748,MIA,Miami Heat,0022300229,2023-11-22,MIA @ CLE,W,240,46,88,0.523,20,35,0.571,17,21,0.81,10,31,41,30,11,7,12,19,129,33,1
22023,1610612749,MIL,Milwaukee Bucks,0022300228,2023-11-22,MIL @ BOS,L,240,45,101,0.446,13,34,0.382,13,17,0.765,13,34,47,23,9,2,9,19,116,-3,1
22023,1610612750,MIN,Minnesota Timberwolves,0022300232,2023-11-22,MIN vs. PHI,W,240,43,89,0.483,10,26,0.385,16,24,0.667,10,38,48,28,10,8,13,21,112,13,1
22023,1610612751,BKN,Brooklyn Nets,0022300227,2023-11-22,BKN @ ATL,L,265,55,113,0.487,15,35,0.429,20,24,0.833,22,37,59,28,8,6,16,24,145,-2,1
22023,1610612753,ORL,Orlando Magic,0022300226,2023-11-22,ORL vs. DEN,W,240,44,81,0.543,10,29,0.345,26,30,0.867,11,30,41,27,9,7,12,21,124,5,1
22023,1610612754,IND,Indiana Pacers,0022300230,2023-11-22,IND vs. TOR,L,240,50,91,0.549,18,39,0.462,13,16,0.813,5,26,31,33,10,6,15,24,131,-1,1
22023,1610612755,PHI,Philadelphia 76ers,0022300232,2023-11-22,PHI @ MIN,L,240,34,87,0.391,7,32,0.219,24,30,0.8,16,32,48,21,9,12,15,23,99,-13,1
